2025-04-27 17:53:23,116 [INFO] Risk-free rate set to 0.0441
2025-04-27 17:53:23,116 [INFO] Config loaded from config.yaml
2025-04-27 17:53:25,527 [INFO] Risk-free rate updated to fetched value: 0.0432
2025-04-27 17:53:25,537 [INFO] Loaded 2528 universe tickers
2025-04-27 17:53:25,538 [INFO] Loaded sector limits for 11 sectors
2025-04-27 17:53:25,540 [INFO] Loaded sector limits for 11 sectors
2025-04-27 17:53:30,666 [WARNING] [001380] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=001380&strtDd=20240101&endDd=20250530
2025-04-27 17:53:30,920 [WARNING] [001420] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=001420&strtDd=20240101&endDd=20250530
2025-04-27 17:53:31,106 [WARNING] [001460] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=001460&strtDd=20240101&endDd=20250530
2025-04-27 17:53:31,272 [WARNING] [001530] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=001530&strtDd=20240101&endDd=20250530
2025-04-27 17:53:31,424 [WARNING] [001620] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=001620&strtDd=20240101&endDd=20250530
2025-04-27 17:53:31,574 [WARNING] [002070] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=002070&strtDd=20240101&endDd=20250530
2025-04-27 17:53:31,731 [WARNING] [002170] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=002170&strtDd=20240101&endDd=20250530
2025-04-27 17:53:31,880 [WARNING] [002350] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=002350&strtDd=20240101&endDd=20250530
2025-04-27 17:53:32,038 [WARNING] [002450] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=002450&strtDd=20240101&endDd=20250530
2025-04-27 17:53:32,233 [WARNING] [002700] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=002700&strtDd=20240101&endDd=20250530
2025-04-27 17:53:32,395 [WARNING] [002880] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=002880&strtDd=20240101&endDd=20250530
2025-04-27 17:53:32,550 [WARNING] [002920] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=002920&strtDd=20240101&endDd=20250530
2025-04-27 17:53:32,695 [WARNING] [003200] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=003200&strtDd=20240101&endDd=20250530
2025-04-27 17:53:32,889 [WARNING] [003610] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=003610&strtDd=20240101&endDd=20250530
2025-04-27 17:53:33,081 [WARNING] [003620] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=003620&strtDd=20240101&endDd=20250530
2025-04-27 17:53:33,237 [WARNING] [003800] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=003800&strtDd=20240101&endDd=20250530
2025-04-27 17:53:33,402 [WARNING] [003830] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=003830&strtDd=20240101&endDd=20250530
2025-04-27 17:53:33,555 [WARNING] [004060] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=004060&strtDd=20240101&endDd=20250530
2025-04-27 17:53:33,701 [WARNING] [004100] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=004100&strtDd=20240101&endDd=20250530
2025-04-27 17:53:33,884 [WARNING] [004170] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=004170&strtDd=20240101&endDd=20250530
2025-04-27 17:53:34,032 [WARNING] [004270] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=004270&strtDd=20240101&endDd=20250530
2025-04-27 17:53:34,198 [WARNING] [004490] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=004490&strtDd=20240101&endDd=20250530
2025-04-27 17:53:34,372 [WARNING] [004590] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=004590&strtDd=20240101&endDd=20250530
2025-04-27 17:53:34,562 [WARNING] [004700] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=004700&strtDd=20240101&endDd=20250530
